step,t_zone,t_amb,hour,day,a0_raw,a1_raw,t_zone_next,delta_t,p_total,policy,season
1106,27.0086,13.9,3.0,226.12,-0.06419,0.24535,26.2394,-0.7692,74.7,mixed,summer
1107,26.2394,13.3,4.0,226.17,-0.34934,0.36708,24.7169,-1.5224,205.69,mixed,summer
1108,24.7169,12.8,5.0,226.21,0.15474,0.65462,27.0778,2.3609,97.99,mixed,summer
1109,27.0778,15.4,6.0,226.25,0.3274,0.67285,28.3406,1.2628,101.26,mixed,summer
1110,28.3406,18.0,7.0,226.29,0.16992,0.31587,27.6854,-0.6552,49.28,mixed,summer
1111,27.6854,20.6,8.0,226.33,-0.17666,0.77652,26.8586,-0.8269,428.14,mixed,summer
1112,26.8586,22.8,9.0,226.38,0.11214,0.62961,29.0717,2.2131,338.58,mixed,summer
1113,29.0717,25.0,10.0,226.42,0.28041,0.60293,30.6619,1.5903,353.88,mixed,summer
1114,30.6619,27.2,11.0,226.46,0.10263,0.33044,30.6613,-0.0006,457.39,mixed,summer
1115,30.6613,28.5,12.0,226.5,-0.47014,0.26388,28.9092,-1.7521,795.62,mixed,summer
1116,28.9092,29.8,13.0,226.54,-0.30717,0.3962,29.5892,0.68,798.0,mixed,summer
1117,29.5892,31.1,14.0,226.58,-0.4292,0.44941,28.9759,-0.6133,890.09,mixed,summer
1118,28.9759,31.3,15.0,226.62,0.43794,0.53185,32.5287,3.5528,405.68,mixed,summer
1119,32.5287,31.5,16.0,226.67,-0.22519,0.57311,29.2878,-3.2409,770.68,mixed,summer
1120,29.2878,31.7,17.0,226.71,0.17718,0.59154,30.8071,1.5193,500.88,mixed,summer
1121,30.8071,29.5,18.0,226.75,0.40476,0.30504,31.1975,0.3904,200.18,mixed,summer
1122,31.1975,27.2,19.0,226.79,0.22029,0.76329,29.8308,-1.3667,357.02,mixed,summer
1123,29.8308,25.0,20.0,226.83,0.1395,0.39251,29.4355,-0.3953,284.32,mixed,summer
1124,29.4355,24.3,21.0,226.88,-0.08147,0.20865,28.4141,-1.0214,330.3,mixed,summer
1125,28.4141,23.5,22.0,226.92,-0.39374,0.76038,26.2298,-2.1843,620.18,mixed,summer
1126,26.2298,22.8,23.0,226.96,0.37573,0.37654,29.7618,3.532,65.12,mixed,summer
1127,29.7618,21.5,0.0,227.0,-0.48305,0.56716,25.5391,-4.2227,540.3,mixed,summer
1128,25.5391,20.2,1.0,227.04,-0.01447,0.58969,27.3475,1.8084,229.97,mixed,summer
1129,27.3475,18.9,2.0,227.08,0.26368,0.30243,28.5094,1.1619,47.79,mixed,summer
1130,28.5094,17.8,3.0,227.12,0.13836,0.52812,27.7414,-0.768,86.46,mixed,summer
1131,27.7414,16.7,4.0,227.17,0.02936,0.22856,27.0493,-0.6922,74.27,mixed,summer
1132,27.0493,15.6,5.0,227.21,-0.00186,0.48876,26.8454,-0.2039,121.27,mixed,summer
1133,26.8454,18.4,6.0,227.25,-0.45592,0.46313,24.8842,-1.9612,374.5,mixed,summer
1134,24.8842,21.1,7.0,227.29,-0.48054,0.62838,24.8249,-0.0593,457.52,mixed,summer
1135,24.8249,23.9,8.0,227.33,-0.45653,0.77883,25.7632,0.9383,641.04,mixed,summer
1136,25.7632,26.3,9.0,227.38,0.4732,0.55733,31.4248,5.6616,212.27,mixed,summer
1137,31.4248,28.7,10.0,227.42,0.33304,0.64193,31.2694,-0.1554,391.34,mixed,summer
1138,31.2694,31.1,11.0,227.46,0.10709,0.42197,30.96,-0.3094,530.72,mixed,summer
1139,30.96,31.8,12.0,227.5,-0.4625,0.24907,29.3872,-1.5728,832.17,mixed,summer
1140,29.3872,32.6,13.0,227.54,-0.31232,0.49733,29.6884,0.3012,883.55,mixed,summer
1141,29.6884,33.3,14.0,227.58,0.44057,0.35202,33.2017,3.5132,423.87,mixed,summer
1142,33.2017,33.3,15.0,227.62,0.29819,0.3649,32.4723,-0.7294,489.92,mixed,summer
1143,32.4723,33.3,16.0,227.67,0.03838,0.79097,30.5928,-1.8795,750.0,mixed,summer
1144,30.5928,33.3,17.0,227.71,-0.08513,0.45379,30.2175,-0.3753,665.59,mixed,summer
1145,30.2175,30.9,18.0,227.75,-0.05078,0.23618,29.7034,-0.5141,457.57,mixed,summer
1146,29.7034,28.5,19.0,227.79,-0.11988,0.20535,29.0801,-0.6233,440.0,mixed,summer
1147,29.0801,26.1,20.0,227.83,0.43766,0.44098,31.0211,1.941,171.65,mixed,summer
1148,31.0211,25.4,21.0,227.88,0.36057,0.24893,30.5847,-0.4364,160.14,mixed,summer
1149,30.5847,24.6,22.0,227.92,-0.04388,0.437,28.5018,-2.0829,380.35,mixed,summer
1150,28.5018,23.9,23.0,227.96,0.3786,0.46626,30.1481,1.6462,126.61,mixed,summer
1151,30.1481,22.2,0.0,228.0,-0.11052,0.49917,27.6586,-2.4894,364.31,mixed,summer
1152,27.6586,20.6,1.0,228.04,-0.4658,0.6403,25.6091,-2.0496,561.83,mixed,summer
1153,25.6091,18.9,2.0,228.08,0.24166,0.42459,28.7105,3.1014,83.19,mixed,summer
1154,28.7105,18.9,3.0,228.12,-0.09271,0.73402,26.8889,-1.8216,301.9,mixed,summer
1155,26.8889,18.9,4.0,228.17,-0.41138,0.74238,25.1648,-1.7241,463.42,mixed,summer
1156,25.1648,18.9,5.0,228.21,-0.32256,0.4264,25.634,0.4692,310.75,mixed,summer
1157,25.634,20.2,6.0,228.25,-0.41087,0.64908,25.0887,-0.5452,415.15,mixed,summer
1158,25.0887,21.5,7.0,228.29,0.32201,0.78098,28.9971,3.9084,122.19,mixed,summer
1159,28.9971,22.8,8.0,228.33,-0.2532,0.53355,27.1323,-1.8649,474.18,mixed,summer
1160,27.1323,25.9,9.0,228.38,-0.27411,0.53687,27.6912,0.559,580.56,mixed,summer
1161,27.6912,29.1,10.0,228.42,0.36791,0.50284,31.6381,3.9468,353.65,mixed,summer
1162,31.6381,32.2,11.0,228.46,0.18442,0.27962,31.5635,-0.0746,460.16,mixed,summer
1163,31.5635,31.7,12.0,228.5,0.37517,0.25115,32.8926,1.3291,414.1,mixed,summer
1164,32.8926,31.1,13.0,228.54,0.4661,0.33179,33.4557,0.5631,420.95,mixed,summer
1165,33.4557,30.6,14.0,228.58,0.34007,0.46483,32.7385,-0.7172,522.99,mixed,summer
1166,32.7385,29.8,15.0,228.62,0.32711,0.30966,32.7073,-0.0313,465.06,mixed,summer
1167,32.7073,29.1,16.0,228.67,0.39007,0.21742,32.8771,0.1699,384.95,mixed,summer
1168,32.8771,28.3,17.0,228.71,0.30498,0.28384,32.1663,-0.7109,412.08,mixed,summer
1169,32.1663,26.1,18.0,228.75,0.31196,0.56529,30.9943,-1.172,350.48,mixed,summer
1170,30.9943,23.9,19.0,228.79,0.3942,0.75153,30.9497,-0.0445,294.74,mixed,summer
1171,30.9497,21.7,20.0,228.83,-0.12958,0.39078,28.5405,-2.4092,463.38,mixed,summer
1172,28.5405,20.6,21.0,228.88,0.24003,0.77355,29.6202,1.0797,298.25,mixed,summer
1173,29.6202,19.4,22.0,228.92,0.18728,0.27484,29.3317,-0.2885,191.36,mixed,summer
1174,29.3317,18.3,23.0,228.96,-0.3132,0.48897,26.7241,-2.6077,469.85,mixed,summer
1175,26.7241,17.0,0.0,229.0,0.17731,0.47741,28.564,1.8399,146.04,mixed,summer
1176,28.564,15.7,1.0,229.04,0.16838,0.53482,28.2684,-0.2957,126.19,mixed,summer
1177,28.2684,14.4,2.0,229.08,0.10687,0.22331,27.808,-0.4604,84.93,mixed,summer
1178,27.808,14.0,3.0,229.12,-0.23327,0.49263,25.981,-1.827,274.52,mixed,summer
1179,25.981,13.7,4.0,229.17,-0.08855,0.68317,26.3295,0.3484,193.99,mixed,summer
1180,26.3295,13.3,5.0,229.21,0.0699,0.46644,27.0596,0.7302,68.21,mixed,summer
1181,27.0596,15.5,6.0,229.25,-0.11931,0.26273,26.346,-0.7136,144.3,mixed,summer
1182,26.346,17.8,7.0,229.29,0.2425,0.67544,28.3453,1.9994,101.73,mixed,summer
1183,28.3453,20.0,8.0,229.33,0.01745,0.27818,28.4693,0.124,261.32,mixed,summer
1184,28.4693,22.2,9.0,229.38,-0.37832,0.62387,27.0144,-1.4549,655.26,mixed,summer
1185,27.0144,24.5,10.0,229.42,-0.11973,0.57824,28.9506,1.9362,593.63,mixed,summer
1186,28.9506,26.7,11.0,229.46,-0.00124,0.61769,30.0716,1.121,630.03,mixed,summer
1187,30.0716,28.7,12.0,229.5,0.49118,0.78256,32.8402,2.7686,481.1,mixed,summer
1188,32.8402,30.8,13.0,229.54,0.41066,0.20484,33.4233,0.5831,421.97,mixed,summer
1189,33.4233,32.8,14.0,229.58,-0.08754,0.76276,30.2915,-3.1318,861.22,mixed,summer
1190,30.2915,29.6,15.0,229.62,0.01988,0.46586,30.8235,0.532,634.19,mixed,summer
1191,30.8235,26.5,16.0,229.67,0.12031,0.35342,31.0314,0.2079,495.46,mixed,summer
1192,31.0314,23.3,17.0,229.71,-0.43067,0.30621,28.5681,-2.4633,744.69,mixed,summer
1193,28.5681,23.1,18.0,229.75,-0.05817,0.44753,28.9249,0.3568,458.75,mixed,summer
1194,28.9249,23.0,19.0,229.79,-0.38917,0.23683,27.5072,-1.4177,537.3,mixed,summer
1195,27.5072,22.8,20.0,229.83,0.07945,0.30539,29.0029,1.4958,269.91,mixed,summer
1196,29.0029,22.1,21.0,229.88,0.37261,0.61955,30.0331,1.0302,146.96,mixed,summer
1197,30.0331,21.3,22.0,229.92,0.05148,0.51762,28.3572,-1.676,275.82,mixed,summer
1198,28.3572,20.6,23.0,229.96,0.04603,0.33019,28.1845,-0.1726,210.76,mixed,summer
1199,28.1845,19.7,0.0,230.0,0.40283,0.4253,29.6038,1.4193,62.63,mixed,summer
1200,29.6038,18.7,1.0,230.04,-0.23436,0.52868,26.4096,-3.1942,347.38,mixed,summer
1201,26.4096,17.8,2.0,230.08,-0.1904,0.57471,26.3039,-0.1057,292.52,mixed,summer
1202,26.3039,16.9,3.0,230.12,0.00084,0.43413,26.996,0.6921,128.9,mixed,summer
1203,26.996,15.9,4.0,230.17,-0.43919,0.54337,24.7111,-2.2849,358.16,mixed,summer
1204,24.7111,15.0,5.0,230.21,-0.25325,0.60311,25.3851,0.674,243.6,mixed,summer
1205,25.3851,16.7,6.0,230.25,-0.11538,0.67313,26.0906,0.7055,190.1,mixed,summer
1206,26.0906,18.3,7.0,230.29,-0.205,0.42642,25.9324,-0.1582,218.45,mixed,summer
1207,25.9324,20.0,8.0,230.33,-0.45845,0.54222,25.6853,-0.247,521.21,mixed,summer
1208,25.6853,22.0,9.0,230.38,-0.06393,0.4161,28.268,2.5827,365.86,mixed,summer
1209,28.268,24.1,10.0,230.42,-0.20258,0.49224,28.2948,0.0267,560.08,mixed,summer
1210,28.2948,26.1,11.0,230.46,0.39752,0.3114,31.8612,3.5664,290.63,mixed,summer
1211,31.8612,26.7,12.0,230.5,-0.10729,0.40092,29.8382,-2.0229,613.33,mixed,summer
1212,29.8382,27.2,13.0,230.54,-0.08468,0.68456,29.7179,-0.1203,720.28,mixed,summer
1213,29.7179,27.8,14.0,230.58,-0.49775,0.35131,28.3209,-1.397,813.77,mixed,summer
1214,28.3209,25.4,15.0,230.62,0.49437,0.59506,32.1264,3.8055,299.08,mixed,summer
1215,32.1264,23.0,16.0,230.67,0.45228,0.32012,31.858,-0.2683,235.72,mixed,summer
1216,31.858,20.6,17.0,230.71,-0.10856,0.34536,29.1698,-2.6883,502.53,mixed,summer
1217,29.1698,20.0,18.0,230.75,-0.33024,0.61764,26.958,-2.2118,582.92,mixed,summer
1218,26.958,19.5,19.0,230.79,-0.35605,0.58237,26.4959,-0.462,530.57,mixed,summer
1219,26.4959,18.9,20.0,230.83,0.0705,0.34715,28.2436,1.7476,196.26,mixed,summer
1220,28.2436,18.2,21.0,230.88,-0.47724,0.58094,25.4206,-2.823,523.22,mixed,summer
1221,25.4206,17.4,22.0,230.92,-0.47518,0.7802,24.9337,-0.4869,531.42,mixed,summer
1222,24.9337,16.7,23.0,230.96,0.03802,0.77969,27.198,2.2643,183.96,mixed,summer
1223,27.198,16.3,0.0,231.0,-0.04024,0.22746,26.7757,-0.4224,110.49,mixed,summer
1224,26.7757,16.0,1.0,231.04,-0.43088,0.2168,24.9313,-1.8444,275.83,mixed,summer
1225,24.9313,15.6,2.0,231.08,-0.29301,0.66764,25.0308,0.0995,258.64,mixed,summer
1226,25.0308,15.0,3.0,231.12,0.03257,0.79798,26.4974,1.4665,125.73,mixed,summer
1227,26.4974,14.5,4.0,231.17,0.14957,0.78648,26.9965,0.4991,123.33,mixed,summer
1228,26.9965,13.9,5.0,231.21,0.07793,0.607,26.5816,-0.4149,89.77,mixed,summer
1229,26.5816,15.7,6.0,231.25,0.32636,0.47661,28.1189,1.5373,69.64,mixed,summer
1230,28.1189,17.6,7.0,231.29,-0.00608,0.4614,26.5946,-1.5243,87.42,mixed,summer
1231,26.5946,19.4,8.0,231.33,-0.41114,0.25424,25.9434,-0.6512,385.57,mixed,summer
1232,25.9434,20.9,9.0,231.38,0.02346,0.39634,28.4477,2.5043,286.11,mixed,summer
1233,28.4477,22.4,10.0,231.42,0.06688,0.62194,29.1096,0.6618,400.41,mixed,summer
1234,29.1096,23.9,11.0,231.46,0.19089,0.77466,29.9252,0.8156,418.7,mixed,summer
1235,29.9252,22.2,12.0,231.5,0.45953,0.63734,31.5242,1.599,265.44,mixed,summer
1236,31.5242,20.6,13.0,231.54,0.35072,0.36836,31.0432,-0.4809,254.55,mixed,summer
1237,31.0432,18.9,14.0,231.58,-0.14605,0.6573,28.4209,-2.6224,586.7,mixed,summer
1238,28.4209,19.1,15.0,231.62,-0.1691,0.72696,28.0515,-0.3693,592.28,mixed,summer
1239,28.0515,19.2,16.0,231.67,-0.03684,0.38371,28.7957,0.7442,393.58,mixed,summer
1240,28.7957,19.4,17.0,231.71,-0.09984,0.55618,28.1351,-0.6606,441.51,mixed,summer
1241,28.1351,18.5,18.0,231.75,-0.05988,0.74434,27.3805,-0.7546,340.32,mixed,summer
1242,27.3805,17.6,19.0,231.79,0.47961,0.46111,29.8167,2.4362,67.47,mixed,summer
1243,29.8167,16.7,20.0,231.83,0.17896,0.73163,28.1687,-1.648,136.02,mixed,summer
1244,28.1687,16.1,21.0,231.88,-0.05042,0.23214,26.9911,-1.1775,145.8,mixed,summer
1245,26.9911,15.6,22.0,231.92,-0.02976,0.36617,26.8112,-0.18,126.77,mixed,summer
1246,26.8112,15.0,23.0,231.96,0.38696,0.28825,28.5708,1.7596,46.25,mixed,summer
1247,28.5708,14.8,0.0,232.0,0.26993,0.61557,28.0131,-0.5576,91.21,mixed,summer
1248,28.0131,14.6,1.0,232.04,0.0761,0.33077,26.8881,-1.1251,50.98,mixed,summer
1249,26.8881,14.4,2.0,232.08,-0.33671,0.69897,24.6646,-2.2235,268.13,mixed,summer
1250,24.6646,13.3,3.0,232.12,-0.3116,0.47233,24.6023,-0.0623,171.64,mixed,summer
1251,24.6023,12.2,4.0,232.17,-0.45112,0.20914,23.834,-0.7683,169.31,mixed,summer
1252,23.834,11.1,5.0,232.21,0.262,0.53323,27.1233,3.2892,77.96,mixed,summer
1253,27.1233,11.5,6.0,232.25,-0.159,0.72308,24.9726,-2.1507,110.66,mixed,summer
1254,24.9726,11.8,7.0,232.29,-0.00094,0.4097,25.7716,0.799,60.6,mixed,summer
1255,25.7716,12.2,8.0,232.33,-0.48228,0.76526,24.0697,-1.7019,392.43,mixed,summer
1256,24.0697,13.5,9.0,232.38,-0.33132,0.2609,25.3826,1.3128,242.23,mixed,summer
1257,25.3826,14.8,10.0,232.42,-0.41104,0.25851,25.4383,0.0558,327.35,mixed,summer
1258,25.4383,16.1,11.0,232.46,0.03564,0.28878,27.9802,2.5418,187.25,mixed,summer
1259,27.9802,17.4,12.0,232.5,-0.00786,0.39353,28.1744,0.1942,283.96,mixed,summer
1260,28.1744,18.7,13.0,232.54,0.30502,0.64007,30.029,1.8546,238.16,mixed,summer
1261,30.029,20.0,14.0,232.58,-0.07186,0.71704,28.1497,-1.8793,470.2,mixed,summer
1262,28.1497,20.4,15.0,232.62,0.11372,0.56886,29.1167,0.967,324.06,mixed,summer
1263,29.1167,20.7,16.0,232.67,0.26106,0.53658,29.7673,0.6506,228.11,mixed,summer
1264,29.7673,21.1,17.0,232.71,-0.05155,0.43597,28.1536,-1.6137,343.05,mixed,summer
1265,28.1536,20.2,18.0,232.75,0.16627,0.30466,28.3108,0.1572,96.11,mixed,summer
1266,28.3108,19.2,19.0,232.79,-0.25722,0.71823,25.9354,-2.3754,368.27,mixed,summer
1267,25.9354,18.3,20.0,232.83,0.31678,0.42432,28.5435,2.6081,62.5,mixed,summer
1268,28.5435,17.0,21.0,232.88,-0.46859,0.53592,24.6198,-3.9238,377.93,mixed,summer
1269,24.6198,15.7,22.0,232.92,0.1898,0.4216,27.4366,2.8168,62.14,mixed,summer
1270,27.4366,14.4,23.0,232.96,-0.24488,0.46861,25.1975,-2.2391,174.57,mixed,summer
1271,25.1975,13.7,0.0,233.0,0.41299,0.56996,28.3293,3.1318,83.7,mixed,summer
1272,28.3293,12.9,1.0,233.04,0.03464,0.53793,26.2235,-2.1057,78.68,mixed,summer
1273,26.2235,12.2,2.0,233.08,0.10936,0.30664,26.3735,0.1499,48.25,mixed,summer
1274,26.3735,12.0,3.0,233.12,0.31437,0.74744,27.6134,1.2399,115.42,mixed,summer
1275,27.6134,11.9,4.0,233.17,-0.41787,0.28509,23.745,-3.8683,140.78,mixed,summer
1276,23.745,11.7,5.0,233.21,-0.09433,0.26687,25.0709,1.3259,43.98,mixed,summer
1277,25.0709,12.6,6.0,233.25,-0.4453,0.64736,23.4439,-1.627,207.97,mixed,summer
1278,23.4439,13.5,7.0,233.29,-0.26533,0.60547,24.4933,1.0493,126.49,mixed,summer
1279,24.4933,14.4,8.0,233.33,0.48048,0.26009,29.5006,5.0073,43.28,mixed,summer
1280,29.5006,15.9,9.0,233.38,0.34616,0.27002,29.5992,0.0986,62.87,mixed,summer
1281,29.5992,17.4,10.0,233.42,0.42575,0.76986,30.6152,1.0159,201.51,mixed,summer
1282,30.6152,18.9,11.0,233.46,0.227,0.22726,30.4311,-0.1841,268.09,mixed,summer
1283,30.4311,20.7,12.0,233.5,0.46022,0.32251,31.9696,1.5385,241.38,mixed,summer
1284,31.9696,22.6,13.0,233.54,0.14183,0.50604,30.6436,-1.326,484.9,mixed,summer
1285,30.6436,24.4,14.0,233.58,-0.48758,0.77312,27.3888,-3.2548,949.64,mixed,summer
1286,27.3888,23.9,15.0,233.62,0.16091,0.41592,30.4794,3.0906,404.97,mixed,summer
1287,30.4794,23.3,16.0,233.67,0.32038,0.49649,30.9443,0.4649,311.82,mixed,summer
1288,30.9443,22.8,17.0,233.71,0.10228,0.79732,29.4674,-1.4769,475.98,mixed,summer
1289,29.4674,21.3,18.0,233.75,0.29334,0.27352,29.7496,0.2822,134.02,mixed,summer
1290,29.7496,19.8,19.0,233.79,0.11743,0.41621,28.6133,-1.1363,207.96,mixed,summer
1291,28.6133,18.3,20.0,233.83,-0.24754,0.49779,26.65,-1.9633,385.94,mixed,summer
1292,26.65,17.4,21.0,233.88,0.46831,0.79793,29.8098,3.1598,125.72,mixed,summer
1293,29.8098,16.5,22.0,233.92,0.30426,0.38169,28.7531,-1.0568,57.06,mixed,summer
1294,28.7531,15.6,23.0,233.96,-0.2539,0.55802,25.9226,-2.8304,310.38,mixed,summer
1295,25.9226,15.4,0.0,234.0,0.43808,0.21458,28.9025,2.9799,38.76,mixed,summer
1296,28.9025,15.2,1.0,234.04,-0.16065,0.76114,25.9402,-2.9623,249.88,mixed,summer
1297,25.9402,15.0,2.0,234.08,-0.02937,0.58449,26.4281,0.4878,112.2,mixed,summer
1298,26.4281,14.6,3.0,234.12,0.36667,0.38035,28.221,1.7929,56.89,mixed,summer
1299,28.221,14.3,4.0,234.17,-0.30515,0.75146,24.7633,-3.4577,255.59,mixed,summer
1300,24.7633,13.9,5.0,234.21,-0.31563,0.21835,24.6886,-0.0747,137.71,mixed,summer
1301,24.6886,14.1,6.0,234.25,-0.0089,0.52657,26.0165,1.3279,76.95,mixed,summer
1302,26.0165,14.2,7.0,234.29,-0.30571,0.22273,24.6661,-1.3504,126.35,mixed,summer
1303,24.6661,14.4,8.0,234.33,0.32085,0.63438,28.7701,4.1041,94.43,mixed,summer
1304,28.7701,15.3,9.0,234.38,-0.40692,0.36754,25.3846,-3.3856,353.18,mixed,summer
1305,25.3846,16.3,10.0,234.42,-0.29098,0.6249,26.0463,0.6617,397.85,mixed,summer
1306,26.0463,17.2,11.0,234.46,0.29891,0.47418,29.4992,3.4529,132.14,mixed,summer
1307,29.4992,18.5,12.0,234.5,0.32322,0.30672,29.8569,0.3578,122.32,mixed,summer
1308,29.8569,19.8,13.0,234.54,-0.36513,0.52381,26.4289,-3.428,506.17,mixed,summer
1309,26.4289,21.1,14.0,234.58,-0.37896,0.24938,26.7852,0.3563,449.49,mixed,summer
1310,26.7852,21.7,15.0,234.62,-0.16617,0.61287,27.3657,0.5805,432.36,mixed,summer
1311,27.3657,22.2,16.0,234.67,0.32282,0.47193,29.9204,2.5547,161.54,mixed,summer
1312,29.9204,22.8,17.0,234.71,-0.15041,0.73403,27.2116,-2.7089,433.59,mixed,summer
1313,27.2116,21.3,18.0,234.75,0.23159,0.22827,28.3666,1.155,40.08,mixed,summer
1314,28.3666,19.8,19.0,234.79,0.06673,0.3764,27.3566,-1.01,93.38,mixed,summer
1315,27.3566,18.3,20.0,234.83,0.08858,0.34656,27.2577,-0.0989,53.39,mixed,summer
1316,27.2577,17.2,21.0,234.88,0.04401,0.56367,26.8593,-0.3984,82.7,mixed,summer
1317,26.8593,16.1,22.0,234.92,-0.36501,0.25086,24.8468,-2.0125,210.68,mixed,summer
1318,24.8468,15.0,23.0,234.96,-0.11532,0.31996,25.6702,0.8234,68.17,mixed,summer
1319,25.6702,14.4,0.0,235.0,0.26121,0.64283,27.4895,1.8193,95.91,mixed,summer
1320,27.4895,13.9,1.0,235.04,0.00089,0.20741,25.9013,-1.5883,38.07,mixed,summer
1321,25.9013,13.3,2.0,235.08,0.26932,0.79203,27.3849,1.4836,124.48,mixed,summer
1322,27.3849,12.4,3.0,235.12,-0.43721,0.67569,23.4925,-3.8924,211.98,mixed,summer
1323,23.4925,11.5,4.0,235.17,0.09009,0.5444,25.929,2.4365,79.68,mixed,summer
1324,25.929,10.6,5.0,235.21,0.2518,0.42218,26.7378,0.8088,62.22,mixed,summer
1325,26.7378,12.6,6.0,235.25,0.43755,0.64211,28.1319,1.3941,95.78,mixed,summer
1326,28.1319,14.7,7.0,235.29,-0.06303,0.67214,25.7296,-2.4023,101.13,mixed,summer
1327,25.7296,16.7,8.0,235.33,-0.36487,0.43807,25.3323,-0.3973,322.67,mixed,summer
1328,25.3323,18.5,9.0,235.38,0.13,0.37576,28.6073,3.275,184.45,mixed,summer
1329,28.6073,20.4,10.0,235.42,0.05114,0.79403,28.6365,0.0292,408.56,mixed,summer
1330,28.6365,22.2,11.0,235.46,-0.44924,0.34912,27.3869,-1.2496,642.77,mixed,summer
1331,27.3869,23.9,12.0,235.5,-0.10001,0.43114,29.2866,1.8997,546.6,mixed,summer
1332,29.2866,25.5,13.0,235.54,-0.46464,0.29154,28.3885,-0.8981,746.29,mixed,summer
1333,28.3885,27.2,14.0,235.58,0.13248,0.76412,30.3958,2.0073,571.94,mixed,summer
1334,30.3958,27.0,15.0,235.62,-0.28869,0.45904,28.689,-1.7068,695.33,mixed,summer
1335,28.689,26.9,16.0,235.67,-0.3002,0.41513,28.3937,-0.2952,644.53,mixed,summer
1336,28.3937,26.7,17.0,235.71,0.0819,0.65021,29.545,1.1513,456.53,mixed,summer
1337,29.545,24.3,18.0,235.75,-0.34751,0.70268,26.6054,-2.9397,589.35,mixed,summer
1338,26.6054,21.8,19.0,235.79,-0.31158,0.60002,26.432,-0.1733,471.06,mixed,summer
1339,26.432,19.4,20.0,235.83,-0.34948,0.44942,26.039,-0.393,402.82,mixed,summer
1340,26.039,17.9,21.0,235.88,-0.18606,0.72925,26.2853,0.2463,330.82,mixed,summer
1341,26.2853,16.5,22.0,235.92,0.02085,0.3401,27.1016,0.8163,104.76,mixed,summer
1342,27.1016,15.0,23.0,235.96,0.19597,0.22272,27.6755,0.5739,39.54,mixed,summer
1343,27.6755,14.3,0.0,236.0,-0.23217,0.23564,25.6034,-2.0721,164.12,mixed,summer
1344,25.6034,13.5,1.0,236.04,-0.21423,0.51496,25.3293,-0.2741,166.52,mixed,summer
1345,25.3293,12.8,2.0,236.08,-0.01613,0.53681,26.0572,0.7279,78.51,mixed,summer
1346,26.0572,11.9,3.0,236.12,0.30686,0.72074,27.6302,1.573,110.21,mixed,summer
1347,27.6302,10.9,4.0,236.17,-0.0942,0.24011,25.2944,-2.3358,41.25,mixed,summer
1348,25.2944,10.0,5.0,236.21,0.34213,0.74442,27.7429,2.4485,114.82,mixed,summer
1349,27.7429,13.0,6.0,236.25,0.19631,0.30638,27.0181,-0.7248,48.23,mixed,summer
1350,27.0181,15.9,7.0,236.29,-0.02295,0.53438,26.2644,-0.7536,78.14,mixed,summer
1351,26.2644,18.9,8.0,236.33,0.35618,0.45091,29.5661,3.3017,71.28,mixed,summer
1352,29.5661,21.7,9.0,236.38,-0.24135,0.48959,27.1698,-2.3963,447.18,mixed,summer
1353,27.1698,24.4,10.0,236.42,0.42507,0.3578,31.427,4.2572,219.41,mixed,summer
1354,31.427,27.2,11.0,236.46,-0.27958,0.24367,29.0645,-2.3624,610.74,mixed,summer
1355,29.0645,28.5,12.0,236.5,-0.48069,0.71286,27.8579,-1.2067,972.01,mixed,summer
1356,27.8579,29.8,13.0,236.54,-0.34177,0.55788,29.0128,1.1549,862.97,mixed,summer
1357,29.0128,31.1,14.0,236.58,-0.2681,0.3483,29.7197,0.7069,739.0,mixed,summer
1358,29.7197,30.7,15.0,236.62,0.02527,0.45065,30.6019,0.8822,587.73,mixed,summer
1359,30.6019,30.4,16.0,236.67,-0.27743,0.61136,28.7778,-1.8241,781.6,mixed,summer
1360,28.7778,30.0,17.0,236.71,-0.33657,0.68608,28.0271,-0.7507,788.2,mixed,summer
1361,28.0271,27.0,18.0,236.75,0.29382,0.57686,30.1089,2.0819,246.91,mixed,summer
1362,30.1089,24.1,19.0,236.79,-0.36686,0.76223,26.541,-3.5679,633.38,mixed,summer
1363,26.541,21.1,20.0,236.83,0.05353,0.75868,28.1929,1.6519,319.08,mixed,summer
1364,28.1929,20.0,21.0,236.88,0.05376,0.21981,28.195,0.0021,179.01,mixed,summer
1365,28.195,18.9,22.0,236.92,0.44088,0.25943,29.6614,1.4664,43.21,mixed,summer
1366,29.6614,17.8,23.0,236.96,0.48949,0.48167,29.8091,0.1477,70.36,mixed,summer
1367,29.8091,17.1,0.0,237.0,-0.27031,0.29003,26.1848,-3.6243,283.17,mixed,summer
1368,26.1848,16.3,1.0,237.04,-0.02149,0.59342,26.8782,0.6934,170.26,mixed,summer
1369,26.8782,15.6,2.0,237.08,0.30556,0.20727,28.1908,1.3126,38.06,mixed,summer
1370,28.1908,15.0,3.0,237.12,-0.36253,0.56101,24.9259,-3.2649,300.11,mixed,summer
1371,24.9259,14.5,4.0,237.17,-0.14379,0.66354,25.6707,0.7448,160.08,mixed,summer
1372,25.6707,13.9,5.0,237.21,0.08928,0.35625,26.7736,1.1029,53.96,mixed,summer
1373,26.7736,16.3,6.0,237.25,-0.47798,0.24632,24.4109,-2.3628,269.64,mixed,summer
1374,24.4109,18.7,7.0,237.29,-0.0319,0.6499,26.5775,2.1666,150.42,mixed,summer
